,names,scores,logfoldchanges,pvals,pvals_adj
1192,Thrap3,2.5408404,0.30661786,0.011233021437668501,0.027989283019057037
1193,Ddx5,2.5404184,0.29422298,0.011246507033522911,0.02800266650266058
1194,Hyou1,2.5364516,0.44712836,0.011379399419969852,0.028292728673138298
1195,Eif2c2,2.5357716,0.5089206,0.011411312691525479,0.02835164873898807
1196,Ikbke,2.5352561,0.66236216,0.011436405099492303,0.028393549639099236
1197,Zfp467,2.531613,1.5757365,0.011609318021742596,0.028740140956265207
1198,Pum1,2.5312076,0.3781679,0.011556684390947893,0.02867154409285491
1199,E2f2,2.5305843,0.85067713,0.011604084241412049,0.028740140956265207
1200,Bcl3,2.52901,0.6749267,0.011640864211458133,0.028776950138783678
1201,Uhrf1,2.5267959,0.32278544,0.011688852757828177,0.028874896826961375
1202,B4galt4,2.5217836,0.51928747,0.01187570350138394,0.029244692037936695
1203,NAAA,2.512783,1.2091494,0.012218744045346014,0.030012018292163056
1204,Psmb9,2.5124695,0.23630482,0.012164519485397448,0.029921423196084526
1205,BC025067,2.5113542,0.3463227,0.012212582609551582,0.030012018292163056
1206,Lpar6,2.5085208,1.7208529,0.012395673197697682,0.03040331784310924
1207,1110059E24Rik,2.508434,0.82959336,0.012345182564914434,0.03030101353593152
1208,Ipo4,2.503664,0.45209783,0.012488422378286002,0.030565635196783684
1209,Dusp22,2.5032554,2.5100336,0.012612703422438908,0.030847937286206002
1210,Nmral1,2.499512,0.39894503,0.01263345611131152,0.03087681093494055
1211,Nr3c1,2.4988585,0.40954784,0.01265607012051031,0.030910189657382223
1212,Orc2,2.4972022,0.57427245,0.012728023247787715,0.031063937926531403
1213,Rnf216,2.4960332,0.36581957,0.012747375649376922,0.03108918259081255
1214,Atp6v0d1,2.4941316,0.3101313,0.01280980956766166,0.03121938758333361
1215,Arid5a,2.4928029,0.46029183,0.012873734188213507,0.03135303929677122
1216,Pdhb,2.491253,0.4381612,0.01292652545317288,0.03145940715014077
1217,Pdha1,2.490913,0.6985515,0.012955318519605973,0.031485073388140994
1218,Atpase6,2.4906702,0.343332,0.012938669545395583,0.03146677138911921
1219,Lbp,2.488764,0.24941818,0.013000139177004327,0.03157176657272479
1220,Kctd12,2.4885755,1.2632557,0.013078608491427382,0.03169541987634543
1221,Tram1,2.488515,0.29213348,0.013018065543003728,0.031593069049863476
1222,Ntng2,2.479899,0.9783583,0.013378905029854499,0.032377700741955034
1223,Ifitm2,2.4740574,0.23462251,0.01354173107277945,0.03274878341426901
1224,Plxdc1,2.473849,2.036839,0.013665457965620704,0.03297866813941053
1225,Aurka,2.4736826,0.45269293,0.01357890938937073,0.032815697690979265
1226,Fance,2.468851,0.7130826,0.013777964784562386,0.03322694372573361
1227,Klf6,2.467939,1.059144,0.013839250848839326,0.03335143483194449
1228,Fos,2.4624743,1.1076298,0.014055645976740586,0.033849291183343864
1229,Rps25,2.4573443,1.407843,0.014264293589962493,0.034256142782853556
1230,Vps35,2.4548638,0.64628154,0.014319675540566776,0.03436522968741026
1231,1110038B12Rik,2.4485056,0.30657408,0.014549866553344367,0.0348476327029148
1232,Adipor2,2.4482877,0.3246041,0.014550981954477028,0.0348476327029148
1233,Tcf19,2.447922,0.686921,0.01459221112402518,0.03489793526611982
1234,Dusp11,2.447706,0.3891789,0.014582986074967729,0.03489793526611982
1235,Arid1a,2.4456632,0.38274652,0.014663416396927831,0.03504394043337808
1236,Sfxn3,2.4456377,0.9053827,0.014701685669207005,0.03511108459822379
1237,Rab22B,2.4446354,0.3933731,0.014717296009974876,0.0351240584581074
1238,Ndufs7,2.439364,0.2111462,0.014911585401895326,0.03553859200410274
1239,Zzef1,2.4356542,0.4342654,0.01508181930877235,0.03589472995487819
1240,Dnmt1,2.431068,0.19914888,0.01524902617460514,0.036167965174269644
1241,Ccdc88a,2.4290454,0.8781649,0.015390066093047567,0.03645238029314149
1242,Gtf2i,2.428949,0.22388917,0.015340547878683147,0.036360048577840344
1243,Myh9,2.4214067,0.26539472,0.015661685329941236,0.03705696507720064
1244,Fam129c,2.421212,0.16584498,0.015666795725191463,0.03705696507720064
1245,Pus1,2.4209065,0.45289835,0.015700089057206146,0.03711027899754686
1246,Lman1,2.4165473,0.27260137,0.015870347322360638,0.03748704216938163
1247,Car1,2.4162562,0.2538632,0.01588683936150999,0.03750033012077358
1248,Polr1a,2.414598,0.34032607,0.01596112796165113,0.03764993342150242
1249,2610024G14Rik,2.4141402,0.5046162,0.0160004065382655,0.037681884699961456
1250,Pak1,2.4140832,0.2462929,0.015980630922744654,0.037670189422398775
1251,Ddx6,2.4137087,0.3892997,0.016007430591174585,0.037681884699961456
1252,Cds1,2.4111466,0.8414642,0.016160228691410126,0.03801564363603023
1253,Parp3,2.4096823,0.87571764,0.01621957580013659,0.03810330570883007
1254,Flna,2.4094388,0.2789472,0.016188343195250976,0.038055839486928554
1255,Dnajc8,2.4056146,0.23411158,0.016352327869660812,0.038362939142215814
1256,Sec63,2.4012303,0.37686962,0.01655626871767,0.038788651286272346
1257,Polr3d,2.4004514,0.5989015,0.01661133345593885,0.038891256279813415
1258,Nfatc3,2.3985898,0.34853888,0.01667534492696555,0.03901465446980212
